id,name
mouchoirs_et_ornements~product_simplification,mouchoirs et ornements
mouchoirs_fabriqués_en_France~product_simplification,mouchoirs fabriqués en France
mouchoirs_de_fil_de_lin_imprimé~product_simplification,mouchoirs de fil de lin imprimé
mouchoirs_de_fil_et_de_lin~product_simplification,mouchoirs de fil et de lin
mouchoirs_fins~product_simplification,mouchoirs fins
mouchoirs_foulards~product_simplification,mouchoirs foulards
mouchoirs_gros_en_fil~product_simplification,mouchoirs gros en fil
mouchoirs_imprimés~product_simplification,mouchoirs imprimés
mouchoirs_indienne~product_simplification,mouchoirs indienne
mouchoirs_Komel_et_Renis~product_simplification,mouchoirs Komel et Renis
mouchoirs_linon~product_simplification,mouchoirs linon
mouchoirs_Masulipatan~product_simplification,mouchoirs Masulipatan
mouchoirs_de_demi_soie~product_simplification,mouchoirs de demi soie
mouchoirs_peints~product_simplification,mouchoirs peints
mouchoirs_peints_de_France~product_simplification,mouchoirs peints de France
mouchoirs_peints_de_Hollande~product_simplification,mouchoirs peints de Hollande
mouchoirs_de_fil_et_de_pitre~product_simplification,mouchoirs de fil et de pitre
mouchoirs_rayés~product_simplification,mouchoirs rayés
mouchoirs_saserpatis~product_simplification,mouchoirs saserpatis
mouchoirs_de_coton_et_de_soie~product_simplification,mouchoirs de coton et de soie
mouchoirs_de_fil_de_France~product_simplification,mouchoirs de fil de France
mouchoirs_Tranquebar~product_simplification,mouchoirs Tranquebar
moufles~product_simplification,moufles
moulage~product_simplification,moulage
moules_à_chandelle~product_simplification,moules à chandelle
moules_à_faire~product_simplification,moules à faire
moules_de_boutons~product_simplification,moules de boutons
moules_de_fer_à_galette~product_simplification,moules de fer à galette
moules_de_pierre_pour_sucre~product_simplification,moules de pierre pour sucre
moules_de_plâtre_à_faire_figures~product_simplification,moules de plâtre à faire figures
moules_pour_sucre~product_simplification,moules pour sucre
moulinets_à_chocolat~product_simplification,moulinets à chocolat
moulinets_à_filer~product_simplification,moulinets à filer
moulins_à_beurre~product_simplification,moulins à beurre
moulins_à_blé~product_simplification,moulins à blé
moulins_à_bras~product_simplification,moulins à bras
moulins_à_blé_et_à_bras~product_simplification,moulins à blé et à bras
moulins_à_café_doux~product_simplification,moulins à café doux
moulins_à_dessécher~product_simplification,moulins à dessécher
moulins_à_dévider_soie~product_simplification,moulins à dévider soie
moulins_à_filer~product_simplification,moulins à filer
moulins_à_grain~product_simplification,moulins à grain
moulins_à_lapidaire~product_simplification,moulins à lapidaire
moulins_à_maïs~product_simplification,moulins à maïs
moulins_à_moudre_grain~product_simplification,moulins à moudre grain
moulins_à_moutarde~product_simplification,moulins à moutarde
moulins_à_poivre_et_à_café~product_simplification,moulins à poivre et à café
moulins_à_retordre~product_simplification,moulins à retordre
moulins_à_sarrasin~product_simplification,moulins à sarrasin
moulins_complets_à_sucre~product_simplification,moulins complets à sucre
moulins_à_tabac~product_simplification,moulins à tabac
moulins_à_tordre_fil~product_simplification,moulins à tordre fil
moulins_de_bois~product_simplification,moulins de bois
moulins_de_maïs~product_simplification,moulins de maïs
moulins_de_soie~product_simplification,moulins de soie
moulins_et_presses_à_tabac~product_simplification,moulins et presses à tabac
moulons_et_kibbelinck~product_simplification,moulons et kibbelinck
moulures_dorées~product_simplification,moulures dorées
mouquette~product_simplification,mouquette
moureaux~product_simplification,moureaux
moureaux_de_mules~product_simplification,moureaux de mules
moureaux_de_mulets~product_simplification,moureaux de mulets
mousquetaire~product_simplification,mousquetaire
mousqueterie~product_simplification,mousqueterie
mousquets~product_simplification,mousquets
mousse_de_bois~product_simplification,mousse de bois
mousse_de_lin~product_simplification,mousse de lin
mousse_de_mer_et_herbes_à_teindre~product_simplification,mousse de mer et herbes à teindre
mousse_de_roche~product_simplification,mousse de roche
mousseline_brochée~product_simplification,mousseline brochée
mousseline_brodée_en_couleur~product_simplification,mousseline brodée en couleur
mousseline_brodée_en_soie_de_couleur~product_simplification,mousseline brodée en soie de couleur
mousseline_de_France~product_simplification,mousseline de France
mousseline_de_la_Compagnie~product_simplification,mousseline de la Compagnie
mousseline_de_l'étranger~product_simplification,mousseline de l'étranger
mousseline_de_Suisse_et_siamoise_à_ligne_de_soie~product_simplification,mousseline de Suisse et siamoise à ligne de soie
mousseline_siamoise_et_de_Suisse_à_la_ligne_de_soie~product_simplification,mousseline siamoise et de Suisse à la ligne de soie
mousseline_de_Zurich~product_simplification,mousseline de Zurich
mousseline_en_nattes~product_simplification,mousseline en nattes
mousseline_et_mouchoirs~product_simplification,mousseline et mouchoirs
mousseline_et_toile_de_coton_blanc~product_simplification,mousseline et toile de coton blanc
mousseline_imprimées~product_simplification,mousseline imprimées
mousseline_nationale~product_simplification,mousseline nationale
mousseline_rayées_à_fleurs~product_simplification,mousseline rayées à fleurs
mousserons~product_simplification,mousserons
mousserons_et_morilles~product_simplification,mousserons et morilles
mousserons_secs~product_simplification,mousserons secs
moutardelle~product_simplification,moutardelle
moutichoux~product_simplification,moutichoux
moutons_communs~product_simplification,moutons communs
béliers_mérinos~product_simplification,béliers mérinos
béliers_mérinos_et_métis~product_simplification,béliers mérinos et métis
brebis_et_moutons_mérinos_et_métis~product_simplification,brebis et moutons mérinos et métis
moutons_petits~product_simplification,moutons petits
moutons_vivants~product_simplification,moutons vivants
moyeux~product_simplification,moyeux
mufle_à_chandelle~product_simplification,mufle à chandelle
mules_à_coutelier~product_simplification,mules à coutelier
mules_brodées~product_simplification,mules brodées
mules_brodées_pour_femme~product_simplification,mules brodées pour femme
mules_de_6_mois~product_simplification,mules de 6 mois
mules_de_femme~product_simplification,mules de femme
mules_de_nattes~product_simplification,mules de nattes
mules_et_mulets_adultes~product_simplification,mules et mulets adultes
mules_et_mulets_avec_dents_de_lait~product_simplification,mules et mulets avec dents de lait
mules_et_mulets_d'1_an~product_simplification,mules et mulets d'1 an
mules_et_mulets_n'ayant_pas_encore_de_dents_adultes~product_simplification,mules et mulets n'ayant pas encore de dents adultes
mules_ou_mulets~product_simplification,mules ou mulets
mules_pour_femmes~product_simplification,mules pour femmes
mulets_à_moyen_prix~product_simplification,mulets à moyen prix
mulets_de_moyenne_taille~product_simplification,mulets de moyenne taille
ânes_et_mulets~product_simplification,ânes et mulets
mulets_mulets~product_simplification,mulets mulets
juments_ou_mulets~product_simplification,juments ou mulets
mulets_petits~product_simplification,mulets petits
mulets_poulains~product_simplification,mulets poulains
mulets_vieux~product_simplification,mulets vieux
mungistere~product_simplification,mungistere
munitions_de_guerre~product_simplification,munitions de guerre
munitions_de_guerre_et_projectiles~product_simplification,munitions de guerre et projectiles
muriate_d'étain_et_de_potasse~product_simplification,muriate d'étain et de potasse
mûriers~product_simplification,mûriers
muscades_d'Inde~product_simplification,muscades d'Inde
muscades_de_perles~product_simplification,muscades de perles
muscades_des_entrepôts~product_simplification,muscades des entrepôts
muscades_en_noix~product_simplification,muscades en noix
muscades_et_macis~product_simplification,muscades et macis
muscades_longues~product_simplification,muscades longues
muscades_rondes~product_simplification,muscades rondes
raisin_muscat~product_simplification,raisin muscat
raisin_muscat_à_l'eau-de-vie~product_simplification,raisin muscat à l'eau-de-vie
musc_castoreum_et_civette~product_simplification,musc castoreum et civette
musc_civette_castoreum_et_ambre_gris~product_simplification,musc civette castoreum et ambre gris
muse~product_simplification,muse
muse_en_grain_?~product_simplification,muse en grain ?
musettes_organisées~product_simplification,musettes organisées
musique~product_simplification,musique
musique_gravée~product_simplification,musique gravée
myrobolan~product_simplification,myrobolan
myrrhe_en_grabeau~product_simplification,myrrhe en grabeau
myrrhe_en_larmes~product_simplification,myrrhe en larmes
nacelles~product_simplification,nacelles
nacre~product_simplification,nacre
nacre_de_perles_argentée_brute~product_simplification,nacre de perles argentée brute
nacre_de_perles_argentée_sciée~product_simplification,nacre de perles argentée sciée
nacre_de_perles_en_coquille_brute~product_simplification,nacre de perles en coquille brute
nacre_de_perles_en_coquille_brute_et_en_sa_coquille_bâtarde~product_simplification,nacre de perles en coquille brute et en sa coquille bâtarde
nacre_de_perles_noire~product_simplification,nacre de perles noire
nacre_de_perles_ouvrée~product_simplification,nacre de perles ouvrée
nacre_de_perles_dépouillée_de_sa_croûte_et_sciée~product_simplification,nacre de perles dépouillée de sa croûte et sciée
nacre_de_Perse~product_simplification,nacre de Perse
nacre_en_coquille~product_simplification,nacre en coquille
nacre_et_perles~product_simplification,nacre et perles
namouques~product_simplification,namouques
naphte~product_simplification,naphte
nappes_damassées~product_simplification,nappes damassées
nappes_de_tables~product_simplification,nappes de tables
nappes_de_toile_ouvrées~product_simplification,nappes de toile ouvrées
nappes_et_serviettes_ouvrées~product_simplification,nappes et serviettes ouvrées
nappes_faites~product_simplification,nappes faites
nappes_fines_et_ouvrées~product_simplification,nappes fines et ouvrées
nappes_unies~product_simplification,nappes unies
nattes~product_simplification,nattes
nattes_communes~product_simplification,nattes communes
nattes_communes_à_paqueter~product_simplification,nattes communes à paqueter
nattes_de_balles~product_simplification,nattes de balles
nattes_de_jonc~product_simplification,nattes de jonc
nattes_de_jonc_à_pot_emballage~product_simplification,nattes de jonc à pot emballage
nattes_de_jonc_et_de_paille_et_larges~product_simplification,nattes de jonc et de paille et larges
nattes_de_jonc_et_paille_et_étroites~product_simplification,nattes de jonc et paille et étroites
nattes_de_jonc_large~product_simplification,nattes de jonc large
nattes_de_jonc_rondes_pour_les_pieds~product_simplification,nattes de jonc rondes pour les pieds
nattes_d'emballage~product_simplification,nattes d'emballage
nattes_de_moscovie~product_simplification,nattes de moscovie
